sample_idx,forecast_start,timestamp,hour,horizon,actual,predicted,error,abs_error,ape_pct,is_daytime
171,2025-02-12 16:00:00,2025-02-12 22:00:00,22,7,0.0,1.91717529296875,1.91717529296875,1.91717529296875,,False
171,2025-02-12 16:00:00,2025-02-12 23:00:00,23,8,39.08000183105469,81.21263122558594,42.13262939453125,42.13262939453125,107.81122676675723,False
171,2025-02-12 16:00:00,2025-02-13 00:00:00,0,9,123.06999969482422,262.0098571777344,138.93985748291016,138.93985748291016,112.89498482769018,False
171,2025-02-12 16:00:00,2025-02-13 01:00:00,1,10,261.75,468.53875732421875,206.78875732421875,206.78875732421875,79.00239057276744,False
171,2025-02-12 16:00:00,2025-02-13 02:00:00,2,11,444.5,634.9324340820312,190.43243408203125,190.43243408203125,42.841942425653826,False
171,2025-02-12 16:00:00,2025-02-13 03:00:00,3,12,489.20001220703125,721.3216552734375,232.12164306640625,232.12164306640625,47.44923084101877,False
171,2025-02-12 16:00:00,2025-02-13 04:00:00,4,13,575.3800048828125,732.7378540039062,157.35784912109375,157.35784912109375,27.3485084267297,False
171,2025-02-12 16:00:00,2025-02-13 05:00:00,5,14,589.719970703125,705.0267333984375,115.3067626953125,115.3067626953125,19.552799366423336,False
171,2025-02-12 16:00:00,2025-02-13 06:00:00,6,15,414.2699890136719,630.625,216.35501098632812,216.35501098632812,52.22560569773446,True
171,2025-02-12 16:00:00,2025-02-13 07:00:00,7,16,278.3999938964844,458.84576416015625,180.44577026367188,180.44577026367188,64.81529246396673,True
171,2025-02-12 16:00:00,2025-02-13 08:00:00,8,17,208.85000610351562,299.3005676269531,90.4505615234375,90.4505615234375,43.30886228397143,True
171,2025-02-12 16:00:00,2025-02-13 09:00:00,9,18,109.55000305175781,148.3896484375,38.83964538574219,38.83964538574219,35.4538058455298,True
171,2025-02-12 16:00:00,2025-02-13 10:00:00,10,19,22.520000457763672,42.06767272949219,19.547672271728516,19.547672271728516,86.80138487736816,True
171,2025-02-12 16:00:00,2025-02-13 11:00:00,11,20,0.0,0.2696075439453125,0.2696075439453125,0.2696075439453125,,True
171,2025-02-12 16:00:00,2025-02-13 12:00:00,12,21,0.0,0.138397216796875,0.138397216796875,0.138397216796875,,True
171,2025-02-12 16:00:00,2025-02-13 13:00:00,13,22,0.0,0.1972808837890625,0.1972808837890625,0.1972808837890625,,True
171,2025-02-12 16:00:00,2025-02-13 14:00:00,14,23,0.0,0.1685791015625,0.1685791015625,0.1685791015625,,True
171,2025-02-12 16:00:00,2025-02-13 15:00:00,15,24,0.0,0.034637451171875,0.034637451171875,0.034637451171875,,True
172,2025-02-12 17:00:00,2025-02-12 17:00:00,17,1,0.0,0.0,0.0,0.0,,True
172,2025-02-12 17:00:00,2025-02-12 18:00:00,18,2,0.0,0.05865478515625,0.05865478515625,0.05865478515625,,False
172,2025-02-12 17:00:00,2025-02-12 19:00:00,19,3,0.0,0.5496063232421875,0.5496063232421875,0.5496063232421875,,False
172,2025-02-12 17:00:00,2025-02-12 20:00:00,20,4,0.0,0.2470855712890625,0.2470855712890625,0.2470855712890625,,False
172,2025-02-12 17:00:00,2025-02-12 21:00:00,21,5,0.0,0.9110870361328125,0.9110870361328125,0.9110870361328125,,False
172,2025-02-12 17:00:00,2025-02-12 22:00:00,22,6,0.0,0.0,0.0,0.0,,False
